"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"ENSEMBL"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"SYMBOL"	"GENENAME"	"gene_name"	"fold_enrichment"	"-log10(pvalue)"	"-log10(qvalue)"
"chr1"	176206543	176207593	1051	"*"	"pool_peak_1396"	270	"Promoter (<=1kb)"	1	175944831	176206691	261861	2	"ENSG00000143207"	"ENST00000367667.5"	0	"64326"	"COP1"	"COP1 E3 ubiquitin ligase"	"COP1"	7.78862	30.3491	27.0214
"chr1"	178093584	178094586	1003	"*"	"pool_peak_1402"	207	"Promoter (<=1kb)"	1	178094104	178478850	384747	1	"ENSG00000075391"	"ENST00000367649.8"	0	"9462"	"RASAL2"	"RAS protein activator like 2"	"RASAL2"	8.16244	23.9427	20.7334
"chr1"	178486750	178487275	526	"*"	"pool_peak_1403"	150	"Promoter (<=1kb)"	1	178479247	178486921	7675	2	"ENSG00000188585"	"ENST00000646925.1"	0	NA	NA	NA	"CLEC20A"	9.18636	18.1038	15.0251
"chr1"	178724836	178726331	1496	"*"	"pool_peak_1407"	262	"Promoter (<=1kb)"	1	178725147	178921841	196695	1	"ENSG00000116191"	"ENST00000367634.6"	0	"55103"	"RALGPS2"	"Ral GEF with PH domain and SH3 binding motif 2"	"RALGPS2"	6.01539	29.5699	26.2762
"chr1"	179025787	179026753	967	"*"	"pool_peak_1408"	186	"Promoter (<=1kb)"	1	179025804	179050316	24513	1	"ENSG00000116199"	"ENST00000440702.5"	0	"9917"	"FAM20B"	"FAM20B glycosaminoglycan xylosylkinase"	"FAM20B"	7.41065	21.7579	18.62
"chr1"	179081983	179082630	648	"*"	"pool_peak_1409"	93	"Promoter (<=1kb)"	1	179082070	179085855	3786	1	"ENSG00000186283"	"ENST00000367625.8"	0	"64222"	"TOR3A"	"torsin family 3 member A"	"TOR3A"	7.02658	12.2953	9.37755
"chr1"	179229188	179230059	872	"*"	"pool_peak_1411"	112	"Promoter (<=1kb)"	1	179099330	179229677	130348	2	"ENSG00000143322"	"ENST00000502732.6"	0	"27"	"ABL2"	"ABL proto-oncogene 2, non-receptor tyrosine kinase"	"ABL2"	6.84487	14.2846	11.2928
"chr1"	179954706	179955381	676	"*"	"pool_peak_1422"	140	"Promoter (<=1kb)"	1	179954773	179996963	42191	1	"ENSG00000135837"	"ENST00000491495.2"	0	"9857"	"CEP350"	"centrosomal protein 350"	"CEP350"	8.65598	17.0877	14.0615
"chr1"	180154423	180155293	871	"*"	"pool_peak_1423"	232	"Promoter (<=1kb)"	1	180154869	180204030	49162	1	"ENSG00000116260"	"ENST00000367602.8"	0	"5768"	"QSOX1"	"quiescin sulfhydryl oxidase 1"	"QSOX1"	8.27464	26.5366	23.2795
"chr1"	180229223	180231240	2018	"*"	"pool_peak_1424"	204	"Promoter (<=1kb)"	1	180230264	180278984	48721	1	"ENSG00000121454"	"ENST00000263726.4"	0	"89884"	"LHX4"	"LIM homeobox 4"	"LHX4"	5.16408	23.6152	20.4519
"chr1"	180502292	180502959	668	"*"	"pool_peak_1426"	724	"Promoter (<=1kb)"	1	180269653	180502954	233302	2	"ENSG00000230124"	"ENST00000642319.1"	0	"84320"	"ACBD6"	"acyl-CoA binding domain containing 6"	"ACBD6"	13.5401	76.4087	72.4248
"chr1"	180935066	180935723	658	"*"	"pool_peak_1434"	125	"Exon (ENST00000367588.9/ENSG00000135835.12, exon 5 of 9)"	1	180941193	180950925	9733	1	"ENSG00000135835"	"ENST00000461346.1"	-5470	"57710"	"KIAA1614"	"KIAA1614"	"KIAA1614"	8.09065	15.6022	12.5694
"chr1"	181088791	181089525	735	"*"	"pool_peak_1436"	105	"Promoter (<=1kb)"	1	181088700	181092900	4201	1	"ENSG00000162783"	"ENST00000367577.7"	91	"51278"	"IER5"	"immediate early response 5"	"IER5"	7.35267	13.5299	10.5839
"chr1"	181105073	181105998	926	"*"	"pool_peak_1437"	274	"Distal Intergenic"	1	181088700	181092900	4201	1	"ENSG00000162783"	"ENST00000367577.7"	16373	"51278"	"IER5"	"immediate early response 5"	"IER5"	7.70089	30.8229	27.496
"chr1"	182029694	182030206	513	"*"	"pool_peak_1442"	321	"Distal Intergenic"	1	182056304	182058010	1707	2	"ENSG00000179930"	"ENST00000673963.1"	27804	"127665"	"ZNF648"	"zinc finger protein 648"	"ZNF648"	12.4109	35.5992	32.1948
"chr1"	182391459	182392398	940	"*"	"pool_peak_1444"	94	"Promoter (<=1kb)"	1	182378098	182391790	13693	2	"ENSG00000135821"	"ENST00000331872.11"	0	"2752"	"GLUL"	"glutamate-ammonia ligase"	"GLUL"	6.43411	12.4285	9.49169
"chr1"	182789479	182789996	518	"*"	"pool_peak_1447"	159	"Promoter (<=1kb)"	1	182789737	182827020	37284	1	"ENSG00000135838"	"ENST00000463899.5"	0	"80896"	"NPL"	"N-acetylneuraminate pyruvate lyase"	"NPL"	9.45005	19.0467	15.9551
"chr1"	182839230	182839788	559	"*"	"pool_peak_1448"	667	"Promoter (<=1kb)"	1	182839347	182887982	48636	1	"ENSG00000135829"	"ENST00000367549.4"	0	"1660"	"DHX9"	"DExH-box helicase 9"	"DHX9"	14.1138	70.6238	66.7026
"chr1"	183022913	183024019	1107	"*"	"pool_peak_1450"	246	"Promoter (<=1kb)"	1	183023420	183145592	122173	1	"ENSG00000135862"	"ENST00000258341.5"	0	"3915"	"LAMC1"	"laminin subunit gamma 1"	"LAMC1"	6.96314	27.9234	24.6638
"chr1"	183804987	183805514	528	"*"	"pool_peak_1456"	130	"Promoter (<=1kb)"	1	183805120	183928532	123413	1	"ENSG00000143344"	"ENST00000360851.4"	0	"23179"	"RGL1"	"ral guanine nucleotide dissociation stimulator like 1"	"RGL1"	8.99224	16.0392	13.0146
"chr1"	184051593	184052129	537	"*"	"pool_peak_1458"	178	"Promoter (<=1kb)"	1	184051651	184074212	22562	1	"ENSG00000198860"	"ENST00000423085.7"	0	"116461"	"TSEN15"	"tRNA splicing endonuclease subunit 15"	"TSEN15"	10.3415	21.0068	17.8562
"chr1"	184386471	184387687	1217	"*"	"pool_peak_1459"	205	"Promoter (<=1kb)"	1	184387029	184629019	241991	1	"ENSG00000116667"	"ENST00000235307.7"	0	"81563"	"C1orf21"	"chromosome 1 open reading frame 21"	"C1orf21"	7.68042	23.7205	20.5646
"chr1"	184973841	184974527	687	"*"	"pool_peak_1462"	292	"Promoter (<=1kb)"	1	184791032	184974508	183477	2	"ENSG00000135842"	"ENST00000367511.4"	0	"116496"	"NIBAN1"	"niban apoptosis regulator 1"	"NIBAN1"	10.8363	32.5773	29.2317
"chr1"	185045084	185045869	786	"*"	"pool_peak_1463"	180	"Promoter (<=1kb)"	1	185045526	185101057	55532	1	"ENSG00000121481"	"ENST00000367509.8"	0	"6045"	"RNF2"	"ring finger protein 2"	"RNF2"	7.70206	21.1423	18.0307
"chr1"	185734205	185734708	504	"*"	"pool_peak_1468"	281	"Promoter (<=1kb)"	1	185734391	186190949	456559	1	"ENSG00000143341"	"ENST00000271588.9"	0	"83872"	"HMCN1"	"hemicentin 1"	"HMCN1"	11.686	31.5226	28.1889
"chr1"	186679968	186680498	531	"*"	"pool_peak_1473"	99	"Promoter (<=1kb)"	1	186671791	186680423	8633	2	"ENSG00000073756"	"ENST00000367468.10"	0	"5743"	"PTGS2"	"prostaglandin-endoperoxide synthase 2"	"PTGS2"	7.52858	12.8734	9.95669
"chr1"	192808450	192808950	501	"*"	"pool_peak_1480"	85	"Promoter (<=1kb)"	1	192809039	192810899	1861	1	"ENSG00000116741"	"ENST00000483295.1"	-89	"5997"	"RGS2"	"regulator of G protein signaling 2"	"RGS2"	7.30351	11.4403	8.52272
"chr1"	193105049	193105728	680	"*"	"pool_peak_1485"	400	"Promoter (<=1kb)"	1	193090866	193105433	14568	2	"ENSG00000023572"	"ENST00000608166.2"	0	"51022"	"GLRX2"	"glutaredoxin 2"	"GLRX2"	11.2666	43.6058	40.057
"chr1"	197146169	197146708	540	"*"	"pool_peak_1498"	128	"Promoter (<=1kb)"	1	197084127	197146669	62543	2	"ENSG00000066279"	"ENST00000367409.9"	0	"259266"	"ASPM"	"abnormal spindle microtubule assembly"	"ASPM"	8.90896	15.893	12.8637
"chr1"	197774795	197775568	774	"*"	"pool_peak_1503"	313	"Promoter (<=1kb)"	1	197504748	197775480	270733	2	"ENSG00000213047"	"ENST00000620048.6"	0	"163486"	"DENND1B"	"DENN domain containing 1B"	"DENND1B"	9.19753	34.7377	31.3589
"chr1"	197902352	197903239	888	"*"	"pool_peak_1504"	440	"Promoter (<=1kb)"	1	197902630	197907362	4733	1	"ENSG00000203724"	"ENST00000367393.8"	0	"388722"	"C1orf53"	"chromosome 1 open reading frame 53"	"C1orf53"	9.52422	47.6387	44.0435
"chr1"	198156883	198157617	735	"*"	"pool_peak_1505"	174	"Promoter (<=1kb)"	1	198156994	198253078	96085	1	"ENSG00000151414"	"ENST00000442588.5"	0	"140609"	"NEK7"	"NIMA related kinase 7"	"NEK7"	8.50927	20.6097	17.4913
"chr1"	200028935	200029565	631	"*"	"pool_peak_1511"	255	"Promoter (1-2kb)"	1	200027883	200039769	11887	1	"ENSG00000116833"	"ENST00000447034.1"	1052	"2494"	"NR5A2"	"nuclear receptor subfamily 5 group A member 2"	"NR5A2"	10.1343	28.8226	25.574
"chr1"	200039126	200040092	967	"*"	"pool_peak_1512"	94	"Promoter (2-3kb)"	1	200042825	200177420	134596	1	"ENSG00000116833"	"ENST00000544748.5"	-2733	"2494"	"NR5A2"	"nuclear receptor subfamily 5 group A member 2"	"NR5A2"	6.13401	12.4037	9.4717
"chr1"	200302103	200302724	622	"*"	"pool_peak_1516"	94	"Intron (ENST00000636153.1/ENSG00000203721.7, intron 4 of 4)"	1	200315435	200315967	533	2	"ENSG00000273093"	"ENST00000608159.1"	13243	NA	NA	NA	"AC097065.2"	7.34105	12.3608	9.46607
"chr1"	200669374	200670095	722	"*"	"pool_peak_1519"	225	"Promoter (<=1kb)"	1	200623896	200669907	46012	2	"ENSG00000118197"	"ENST00000447706.6"	0	"83479"	"DDX59"	"DEAD-box helicase 59"	"DDX59"	9.78665	25.8235	22.5788
"chr1"	200739141	200739899	759	"*"	"pool_peak_1521"	123	"Promoter (<=1kb)"	1	200739558	200860704	121147	1	"ENSG00000118200"	"ENST00000358823.6"	0	"23271"	"CAMSAP2"	"calmodulin regulated spectrin associated protein family member 2"	"CAMSAP2"	7.20467	15.3216	12.3369
"chr1"	200890855	200891364	510	"*"	"pool_peak_1523"	186	"Promoter (<=1kb)"	1	200891048	200899538	8491	1	"ENSG00000163362"	"ENST00000532631.5"	0	"55765"	"INAVA"	"innate immunity activator"	"INAVA"	10.1482	21.8275	18.6939
"chr1"	201114569	201115075	507	"*"	"pool_peak_1527"	231	"Promoter (<=1kb)"	1	201113953	201115372	1420	2	"ENSG00000232237"	"ENST00000458416.2"	297	"647219"	"ASCL5"	"achaete-scute family bHLH transcription factor 5"	"ASCL5"	11.1033	26.4357	23.176
"chr1"	201468592	201469508	917	"*"	"pool_peak_1532"	149	"Promoter (<=1kb)"	1	201464278	201469188	4911	2	"ENSG00000174307"	"ENST00000367311.5"	0	"23612"	"PHLDA3"	"pleckstrin homology like domain family A member 3"	"PHLDA3"	7.60087	18.0392	14.9732
"chr1"	201506723	201507316	594	"*"	"pool_peak_1533"	363	"Promoter (<=1kb)"	1	201483530	201507123	23594	2	"ENSG00000159176"	"ENST00000340006.7"	0	"1465"	"CSRP1"	"cysteine and glycine rich protein 1"	"CSRP1"	11.5987	39.7715	36.3117
"chr1"	201538901	201539581	681	"*"	"pool_peak_1534"	240	"Intron (ENST00000648727.1/ENSG00000223396.4, intron 1 of 1)"	1	201520056	201520549	494	1	"ENSG00000223396"	"ENST00000482594.2"	18845	NA	NA	NA	"RPS10P7"	9.8379	27.2824	24.0204
"chr1"	201648483	201649068	586	"*"	"pool_peak_1535"	183	"Promoter (<=1kb)"	1	201648249	201826969	178721	1	"ENSG00000134369"	"ENST00000367296.8"	234	"89796"	"NAV1"	"neuron navigator 1"	"NAV1"	9.0119	21.4215	18.3043
"chr1"	201828937	201829492	556	"*"	"pool_peak_1536"	287	"Promoter (<=1kb)"	1	201829149	201853073	23925	1	"ENSG00000198700"	"ENST00000464348.5"	0	"55705"	"IPO9"	"importin 9"	"IPO9"	11.9373	32.0481	28.7143
"chr1"	201888619	201889268	650	"*"	"pool_peak_1537"	274	"Promoter (<=1kb)"	1	201888680	201892137	3458	1	"ENSG00000198892"	"ENST00000464117.1"	0	"149345"	"SHISA4"	"shisa family member 4"	"SHISA4"	10.4048	30.7952	27.4669
"chr1"	201982347	201983287	941	"*"	"pool_peak_1539"	285	"Promoter (<=1kb)"	1	201982372	202001399	19028	1	"ENSG00000176393"	"ENST00000481780.5"	0	"6051"	"RNPEP"	"arginyl aminopeptidase"	"RNPEP"	8.59677	31.8847	28.5446
"chr1"	202143970	202145127	1158	"*"	"pool_peak_1541"	93	"Promoter (<=1kb)"	1	202133404	202144737	11334	2	"ENSG00000143862"	"ENST00000272217.7"	0	"127829"	"ARL8A"	"ADP ribosylation factor like GTPase 8A"	"ARL8A"	5.88996	12.2411	9.30702
"chr1"	202348618	202349147	530	"*"	"pool_peak_1546"	146	"Promoter (<=1kb)"	1	202348699	202592702	244004	1	"ENSG00000077157"	"ENST00000608999.6"	0	"4660"	"PPP1R12B"	"protein phosphatase 1 regulatory subunit 12B"	"PPP1R12B"	9.8383	17.7106	14.6299
"chr1"	202807216	202808423	1208	"*"	"pool_peak_1549"	92	"Promoter (<=1kb)"	1	202724495	202808421	83927	2	"ENSG00000117139"	"ENST00000367265.9"	0	"10765"	"KDM5B"	"lysine demethylase 5B"	"KDM5B"	5.67342	12.1472	9.2218
"chr1"	202888398	202888975	578	"*"	"pool_peak_1551"	583	"Promoter (<=1kb)"	1	202878282	202889149	10868	2	"ENSG00000183155"	"ENST00000367262.4"	174	"5877"	"RABIF"	"RAB interacting factor"	"RABIF"	13.1034	62.0778	58.3297
"chr1"	202957866	202958609	744	"*"	"pool_peak_1553"	249	"Promoter (<=1kb)"	1	202940832	202958312	17481	2	"ENSG00000159346"	"ENST00000340990.10"	0	"51094"	"ADIPOR1"	"adiponectin receptor 1"	"ADIPOR1"	9.24743	28.2107	24.9529
"chr1"	202967053	202967624	572	"*"	"pool_peak_1554"	171	"Promoter (<=1kb)"	1	202961873	202967257	5385	2	"ENSG00000159348"	"ENST00000367249.9"	0	"51706"	"CYB5R1"	"cytochrome b5 reductase 1"	"CYB5R1"	9.27438	20.2812	17.1763
"chr1"	203007314	203007790	477	"*"	"pool_peak_1555"	123	"Promoter (<=1kb)"	1	203007374	203024848	17475	1	"ENSG00000163444"	"ENST00000367242.4"	0	"92703"	"TMEM183A"	"transmembrane protein 183A"	"TMEM183A"	9.06527	15.3422	12.3244
"chr1"	203026219	203026778	560	"*"	"pool_peak_1556"	290	"Promoter (<=1kb)"	1	203026498	203078736	52239	1	"ENSG00000143847"	"ENST00000367240.6"	0	"8497"	"PPFIA4"	"PTPRF interacting protein alpha 4"	"PPFIA4"	10.8035	32.3704	29.0311
"chr1"	203305144	203305708	565	"*"	"pool_peak_1559"	114	"Promoter (<=1kb)"	1	203305491	203309569	4079	1	"ENSG00000159388"	"ENST00000475157.1"	0	"7832"	"BTG2"	"BTG anti-proliferation factor 2"	"BTG2"	7.78106	14.4414	11.4962
"chr1"	203650357	203650821	465	"*"	"pool_peak_1561"	84	"Intron (ENST00000367218.7/ENSG00000058668.15, intron 1 of 21)"	1	203656969	203657760	792	2	"ENSG00000236035"	"ENST00000451818.2"	6939	NA	NA	NA	"NSA2P1"	7.22548	11.3898	8.4874
"chr1"	204073175	204073765	591	"*"	"pool_peak_1565"	120	"Promoter (<=1kb)"	1	204073156	204117158	44003	1	"ENSG00000143842"	"ENST00000530882.1"	19	"9580"	"SOX13"	"SRY-box transcription factor 13"	"SOX13"	7.98418	15.0131	12.0375
"chr1"	204151457	204152321	865	"*"	"pool_peak_1568"	111	"Promoter (<=1kb)"	1	204131062	204151894	20833	2	"ENSG00000143845"	"ENST00000367201.7"	0	"55224"	"ETNK2"	"ethanolamine kinase 2"	"ETNK2"	6.42952	14.089	11.1175
"chr1"	204494309	204494974	666	"*"	"pool_peak_1571"	130	"Promoter (<=1kb)"	1	204469410	204494724	25315	2	"ENSG00000133056"	"ENST00000415899.1"	0	"5287"	"PIK3C2B"	"phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta"	"PIK3C2B"	8.14637	16.0941	13.0657
"chr1"	204684930	204685904	975	"*"	"pool_peak_1572"	158	"Promoter (<=1kb)"	1	204617170	204685353	68184	2	"ENSG00000170382"	"ENST00000367176.7"	0	"10446"	"LRRN2"	"leucine rich repeat neuronal 2"	"LRRN2"	7.33908	18.8848	15.8121
"chr1"	205631188	205631984	797	"*"	"pool_peak_1585"	200	"Promoter (<=1kb)"	1	205597556	205631893	34338	2	"ENSG00000158711"	"ENST00000616704.4"	0	"2005"	"ELK4"	"ETS transcription factor ELK4"	"ELK4"	7.39939	23.1665	20.0431
"chr1"	205679727	205680536	810	"*"	"pool_peak_1587"	226	"Promoter (<=1kb)"	1	205657851	205680509	22659	2	"ENSG00000158715"	"ENST00000367145.4"	0	"85414"	"SLC45A3"	"solute carrier family 45 member 3"	"SLC45A3"	8.43096	25.8473	22.6156
"chr1"	205749464	205750096	633	"*"	"pool_peak_1589"	887	"Promoter (<=1kb)"	1	205712822	205750182	37361	2	"ENSG00000069275"	"ENST00000367142.5"	86	"64710"	"NUCKS1"	"nuclear casein kinase and cyclin dependent kinase substrate 1"	"NUCKS1"	13.3615	92.9312	88.7857
"chr1"	205813199	205813774	576	"*"	"pool_peak_1591"	839	"Promoter (<=1kb)"	1	205810299	205813748	3450	2	"ENSG00000133065"	"ENST00000484000.1"	0	"254428"	"SLC41A1"	"solute carrier family 41 member 1"	"SLC41A1"	14.9449	88.1167	83.9817
"chr1"	206506859	206508078	1220	"*"	"pool_peak_1593"	162	"Promoter (<=1kb)"	1	206507531	206589448	81918	1	"ENSG00000266094"	"ENST00000579436.7"	0	"83593"	"RASSF5"	"Ras association domain family member 5"	"RASSF5"	7.33191	19.3462	16.2727
"chr1"	206635442	206635886	445	"*"	"pool_peak_1597"	96	"Promoter (<=1kb)"	1	206635536	206655175	19640	1	"ENSG00000143479"	"ENST00000367109.7"	0	"8444"	"DYRK3"	"dual specificity tyrosine phosphorylation regulated kinase 3"	"DYRK3"	7.66456	12.6007	9.67594
"chr1"	206909154	206909880	727	"*"	"pool_peak_1601"	157	"Promoter (<=1kb)"	1	206904525	206909945	5421	2	"ENSG00000162894"	"ENST00000474041.5"	65	"9214"	"FCMR"	"Fc fragment of IgM receptor"	"FCMR"	8.6115	18.8115	15.7266
"chr1"	207321510	207322053	544	"*"	"pool_peak_1605"	234	"Promoter (<=1kb)"	1	207321532	207340766	19235	1	"ENSG00000196352"	"ENST00000367063.6"	0	"1604"	"CD55"	"CD55 molecule (Cromer blood group)"	"CD55"	11.605	26.6904	23.4281
"chr1"	207817964	207818529	566	"*"	"pool_peak_1608"	149	"Intron (ENST00000608023.5/ENSG00000203709.12, intron 3 of 4)"	1	207814924	207822702	7779	2	"ENSG00000203709"	"ENST00000655169.1"	4173	NA	NA	NA	"MIR29B2CHG"	8.38876	18.0382	14.9693
"chr1"	207868672	207869492	821	"*"	"pool_peak_1610"	235	"Promoter (<=1kb)"	1	207801518	207869150	67633	2	"ENSG00000203709"	"ENST00000608023.5"	0	NA	NA	NA	"MIR29B2CHG"	8.57098	26.7699	23.5312
"chr1"	208243302	208244798	1497	"*"	"pool_peak_1616"	110	"Promoter (<=1kb)"	1	208022242	208244384	222143	2	"ENSG00000076356"	"ENST00000367033.4"	0	"5362"	"PLXNA2"	"plexin A2"	"PLXNA2"	5.66335	13.9708	11.0609
"chr1"	210232621	210233304	684	"*"	"pool_peak_1626"	105	"Promoter (<=1kb)"	1	210232796	210246255	13460	1	"ENSG00000082497"	"ENST00000367012.4"	0	"56256"	"SERTAD4"	"SERTA domain containing 4"	"SERTAD4"	6.17628	13.4678	10.5066
"chr1"	210251394	210253088	1695	"*"	"pool_peak_1627"	407	"Distal Intergenic"	1	210237978	210246631	8654	1	"ENSG00000082497"	"ENST00000483884.1"	13416	"56256"	"SERTAD4"	"SERTA domain containing 4"	"SERTAD4"	10.2075	44.2361	40.7942
"chr1"	210328512	210329245	734	"*"	"pool_peak_1629"	205	"Promoter (<=1kb)"	1	210328902	210676290	347389	1	"ENSG00000054392"	"ENST00000261458.8"	0	"55733"	"HHAT"	"hedgehog acyltransferase"	"HHAT"	9.46764	23.718	20.5617
"chr1"	211133857	211134437	581	"*"	"pool_peak_1632"	95	"Promoter (<=1kb)"	1	210676823	211134129	457307	2	"ENSG00000143473"	"ENST00000367007.5"	0	"3756"	"KCNH1"	"potassium voltage-gated channel subfamily H member 1"	"KCNH1"	7.48152	12.4217	9.5009
"chr1"	211258831	211259735	905	"*"	"pool_peak_1634"	154	"Promoter (<=1kb)"	1	211259279	211314591	55313	1	"ENSG00000117625"	"ENST00000367006.8"	0	"55758"	"RCOR3"	"REST corepressor 3"	"RCOR3"	6.63	18.4942	15.452
"chr1"	211326592	211327339	748	"*"	"pool_peak_1635"	156	"Promoter (<=1kb)"	1	211326615	211365509	38895	1	"ENSG00000082512"	"ENST00000462410.5"	0	"7188"	"TRAF5"	"TNF receptor associated factor 5"	"TRAF5"	8.10933	18.6516	15.6054
"chr1"	211515294	211515922	629	"*"	"pool_peak_1638"	698	"Distal Intergenic"	1	211492255	211492917	663	1	"ENSG00000223649"	"ENST00000417794.1"	23039	NA	NA	NA	"AC105275.1"	12.9751	73.8167	69.889
"chr1"	211578531	211579815	1285	"*"	"pool_peak_1639"	470	"Promoter (<=1kb)"	1	211571568	211579161	7594	2	"ENSG00000170385"	"ENST00000367001.5"	0	"7779"	"SLC30A1"	"solute carrier family 30 member 1"	"SLC30A1"	7.28647	50.571	47.0473
"chr1"	211830219	211830972	754	"*"	"pool_peak_1641"	464	"Promoter (<=1kb)"	1	211743457	211830763	87307	2	"ENSG00000123684"	"ENST00000366997.9"	0	"9926"	"LPGAT1"	"lysophosphatidylglycerol acyltransferase 1"	"LPGAT1"	10.137	50.0653	46.4462
"chr1"	212285205	212286326	1122	"*"	"pool_peak_1642"	294	"Promoter (<=1kb)"	1	212285410	212361853	76444	1	"ENSG00000066027"	"ENST00000261461.7"	0	"5525"	"PPP2R5A"	"protein phosphatase 2 regulatory subunit B'alpha"	"PPP2R5A"	7.81593	32.7978	29.4502
"chr1"	212432646	212433498	853	"*"	"pool_peak_1645"	150	"Promoter (<=1kb)"	1	212432920	212446379	13460	1	"ENSG00000117691"	"ENST00000366988.5"	0	"29937"	"NENF"	"neudesin neurotrophic factor"	"NENF"	7.25944	18.1787	15.0805
"chr1"	212514524	212515119	596	"*"	"pool_peak_1647"	126	"Intron (ENST00000651527.1/ENSG00000286213.1, intron 1 of 4)"	1	212504178	212534060	29883	1	"ENSG00000286213"	"ENST00000651527.1"	10346	NA	NA	NA	"AC092803.2"	7.84153	15.6537	12.6427
"chr1"	212699223	212700378	1156	"*"	"pool_peak_1651"	82	"Promoter (<=1kb)"	1	212686417	212699840	13424	2	"ENSG00000123685"	"ENST00000243440.2"	0	"55509"	"BATF3"	"basic leucine zipper ATF-like transcription factor 3"	"BATF3"	5.90697	11.1159	8.25745
"chr1"	213051231	213051680	450	"*"	"pool_peak_1656"	105	"Promoter (<=1kb)"	1	213051233	213273464	222232	1	"ENSG00000136643"	"ENST00000543354.5"	0	"26750"	"RPS6KC1"	"ribosomal protein S6 kinase C1"	"RPS6KC1"	8.28582	13.4946	10.5307
"chr1"	214281091	214281801	711	"*"	"pool_peak_1660"	396	"Promoter (<=1kb)"	1	214281102	214337131	56030	1	"ENSG00000143499"	"ENST00000491455.5"	0	"56950"	"SMYD2"	"SET and MYND domain containing 2"	"SMYD2"	10.234	43.1884	39.6727
"chr1"	215567279	215568018	740	"*"	"pool_peak_1670"	284	"Promoter (<=1kb)"	1	215567304	215621807	54504	1	"ENSG00000136636"	"ENST00000259154.9"	0	"51133"	"KCTD3"	"potassium channel tetramerization domain containing 3"	"KCTD3"	10.4855	31.799	28.4421
"chr1"	216600820	216601403	584	"*"	"pool_peak_1675"	149	"Intron (ENST00000616180.4/ENSG00000196482.18, intron 3 of 6)"	1	216503246	216715253	212008	2	"ENSG00000196482"	"ENST00000616180.4"	113850	"2104"	"ESRRG"	"estrogen related receptor gamma"	"ESRRG"	9.51305	18.064	14.9822
"chr1"	217089451	217089926	476	"*"	"pool_peak_1678"	94	"Promoter (<=1kb)"	1	216503246	217089645	586400	2	"ENSG00000196482"	"ENST00000361525.7"	0	"2104"	"ESRRG"	"estrogen related receptor gamma"	"ESRRG"	7.71003	12.3279	9.40281
"chr1"	220528001	220528930	930	"*"	"pool_peak_1691"	97	"Promoter (<=1kb)"	1	220528136	220664461	136326	1	"ENSG00000116141"	"ENST00000366917.6"	0	"4139"	"MARK1"	"microtubule affinity regulating kinase 1"	"MARK1"	6.0993	12.7416	9.77547
"chr1"	220690263	220690800	538	"*"	"pool_peak_1692"	300	"Promoter (<=1kb)"	1	220690363	220699153	8791	1	"ENSG00000162817"	"ENST00000294889.6"	0	"79762"	"C1orf115"	"chromosome 1 open reading frame 115"	"C1orf115"	12.0215	33.4226	30.0448
"chr1"	220748284	220748941	658	"*"	"pool_peak_1693"	254	"Promoter (<=1kb)"	1	220748322	220784815	36494	1	"ENSG00000117791"	"ENST00000366913.8"	0	"54996"	"MARC2"	"mitochondrial amidoxime reducing component 2"	"MTARC2"	10.8107	28.7399	25.4561
"chr1"	220786771	220787383	613	"*"	"pool_peak_1694"	576	"Promoter (<=1kb)"	1	220786913	220819659	32747	1	"ENSG00000186205"	"ENST00000366910.10"	0	"64757"	"MARC1"	"mitochondrial amidoxime reducing component 1"	"MTARC1"	13.3357	61.4753	57.6894
"chr1"	221742639	221743491	853	"*"	"pool_peak_1701"	306	"Promoter (<=1kb)"	1	221702150	221742089	39940	2	"ENSG00000143507"	"ENST00000477026.5"	-550	"11221"	"DUSP10"	"dual specificity phosphatase 10"	"DUSP10"	9.19705	34.0369	30.6657
"chr1"	222465223	222465801	579	"*"	"pool_peak_1704"	122	"Promoter (2-3kb)"	1	222468094	222470882	2789	1	"ENSG00000234419"	"ENST00000422015.1"	-2293	NA	NA	NA	"CICP13"	8.40142	15.1907	12.2275
"chr1"	222617926	222618593	668	"*"	"pool_peak_1706"	330	"Promoter (<=1kb)"	1	222618097	222668007	49911	1	"ENSG00000154305"	"ENST00000344922.10"	0	"375056"	"MIA3"	"MIA SH3 domain ER export factor 3"	"MIA3"	11.1988	36.4772	33.0742
"chr1"	222814700	222815269	570	"*"	"pool_peak_1708"	292	"Promoter (<=1kb)"	1	222815022	222837384	22363	1	"ENSG00000154309"	"ENST00000450784.5"	0	"84976"	"DISP1"	"dispatched RND transporter family member 1"	"DISP1"	11.4067	32.5683	29.2303
"chr1"	223143020	223143392	373	"*"	"pool_peak_1709"	175	"Promoter (<=1kb)"	1	223109404	223143248	33845	2	"ENSG00000187554"	"ENST00000642603.2"	0	"7100"	"TLR5"	"toll like receptor 5"	"TLR5"	10.7833	20.6621	17.5028
"chr1"	223712141	223713103	963	"*"	"pool_peak_1712"	247	"Promoter (<=1kb)"	1	223712539	223776018	63480	1	"ENSG00000162909"	"ENST00000295006.6"	0	"824"	"CAPN2"	"calpain 2"	"CAPN2"	8.01877	28.0216	24.7288
